87523248,228th CASUALTY LIST SOUTH AUSTRALIA. killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-10-07,38,http://nla.gov.au/nla.news-article87523248,N,834,0
87524250,230th LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-10-14,42,http://nla.gov.au/nla.news-article87524250,N,1083,1
87524251,231st LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-10-14,42,http://nla.gov.au/nla.news-article87524251,N,837,1
87524254,232nd LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-10-14,42,http://nla.gov.au/nla.news-article87524254,N,1095,1
87524045,233rd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-10-14,38,http://nla.gov.au/nla.news-article87524045,N,776,0
87527072,236th CASUALTY-LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-10-21,38,http://nla.gov.au/nla.news-article87527072,N,1125,0
87525970,238th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-10-28,38,http://nla.gov.au/nla.news-article87525970,N,821,0
87528757,243rd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-11-25,41,http://nla.gov.au/nla.news-article87528757,N,755,0
87529358,244th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-12-02,42,http://nla.gov.au/nla.news-article87529358,N,970,0
87524499,246th LIST. KILLED IN ACTION.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-12-09,43,http://nla.gov.au/nla.news-article87524499,N,598,0
87530584,247th CASUALTY LIST. SOUTH AUSTRALIA. Died of Wounds.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-12-16,60,http://nla.gov.au/nla.news-article87530584,N,792,0
87530570,249th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-12-16,56,http://nla.gov.au/nla.news-article87530570,N,752,0
87528271,252nd. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-12-23,41,http://nla.gov.au/nla.news-article87528271,N,836,1
87528146,254th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1916-12-23,38,http://nla.gov.au/nla.news-article87528146,N,711,0
87524893,"256th, LIST. Killed in Action.","Chronicle (Adelaide, SA : 1895 - 1954)",1916-12-30,42,http://nla.gov.au/nla.news-article87524893,N,730,0
87437529,260th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-01-06,43,http://nla.gov.au/nla.news-article87437529,N,821,0
87442285,265th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-01-20,38,http://nla.gov.au/nla.news-article87442285,N,589,0
87441561,271st CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-02-10,38,http://nla.gov.au/nla.news-article87441561,N,689,0
87436289,272nd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-02-17,38,http://nla.gov.au/nla.news-article87436289,N,591,0
87438331,273rd CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-02-24,42,http://nla.gov.au/nla.news-article87438331,N,641,0
87438778,275th. LIST. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-03-03,42,http://nla.gov.au/nla.news-article87438778,N,548,0
87438127,279th CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-03-17,33,http://nla.gov.au/nla.news-article87438127,N,524,0
87440765,281st CASUALTY LIST SOUTH AUSTRALIA. Killed in Action.,"Chronicle (Adelaide, SA : 1895 - 1954)",1917-03-24,38,http://nla.gov.au/nla.news-article87440765,N,876,0
